"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Camboya","KHM","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","29.539357","29.989925","30.501226","31.221251","31.618956","32.11966","32.643216","32.293155","32.826339","33.146887","13.409157","13.160053","13.187086","13.2934","13.405092","0.039696","0.063091","0.047901","0.025533","13.681986","30.253956","30.886851","31.795366","32.787707","33.806165","34.808989","35.987723","42.275713","43.984906","44.111855","44.849177","46.156175","46.47275","47.356939","47.97665","48.539391","49.139132","49.970378","51.036312","52.126686","53.453713","54.753928","55.816546","57.112864","58.713752","60.18412","61.360279","62.429067","63.279915","64.080124","64.891862","65.690557","66.320411","66.773237","67.279209","67.642603","67.954919","68.253278","68.39","68.503735","68.008348","66.135266","68.911298","",
"Kiribati","KIR","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","36.327283","37.004828","37.76613","38.669914","39.616307","40.583234","41.567489","42.590477","43.56416","44.469929","45.31074","46.074013","46.635892","47.263368","47.694255","48.034621","48.307199","47.373471","48.843554","49.118185","49.419054","49.757635","50.140799","50.571034","51.049696","51.579088","52.157743","52.875618","53.638169","54.414969","55.181325","55.914415","56.654869","57.377573","58.027506","58.612627","59.145137","59.63583","60.092898","60.555548","61.021513","61.433134","61.783272","62.068587","62.293852","62.471337","62.616871","62.744102","62.860562","62.965899","63.050847","63.103609","63.114683","63.082006","63.011367","62.921632","62.840405","62.796511","62.812956","62.905328","60.396085","57.946554","63.599668","",
"Saint Kitts y Nevis","KNA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","50.04028","50.516405","50.983631","51.443139","51.879239","52.217207","52.406169","52.454421","52.504327","52.459057","52.361007","52.329718","52.452986","52.701311","53.191957","53.675629","54.184668","54.591459","55.199072","55.572006","55.800353","56.259164","56.56098","56.82716","56.767616","56.851476","57.057535","57.20964","57.36003","57.433068","57.481432","57.736478","58.063351","58.514604","59.251901","59.956035","60.724324","61.52449","61.922988","63.131087","63.93786","64.754685","65.534347","66.315469","66.996869","67.610113","68.043258","68.190914","68.377478","68.419249","68.263353","68.047739","67.742056","67.251956","66.753325","66.383201","66.234258","66.233429","66.281475","66.744689","65.252576","61.113706","63.565892","",
"Corea, República de","KOR","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","38.44018","39.220584","39.950689","38.872188","38.603458","38.51369","36.75026","48.01693","47.186124","48.058858","49.214244","49.955997","50.666878","51.521373","52.218458","52.875284","53.416469","51.853924","51.940217","54.148508","51.449094","55.966332","55.831279","55.063858","58.21297","58.51325","59.784685","60.509714","62.23472","63.55171","64.49503","65.40443","67.164185","68.327692","68.626635","69.772551","71.136647","72.101643","73.074068","74.363655","75.561191","76.812724","77.611701","78.394409","79.220212","80.236249","81.200971","81.97914","82.709093","83.57944","83.811157","84.477557","84.818856","85.748191","86.823578","87.478335","88.261898","88.987051","89.335236","89.972288","88.847769","89.328489","89.481861","",
"Kuwait","KWT","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","55.468942","57.055087","58.64435","60.23506","61.8272","63.423373","65.020228","66.560793","67.968704","69.178329","70.130546","70.770127","71.107467","71.226706","71.213544","71.151804","71.149141","71.265","71.511312","71.880922","72.362991","72.94354","73.608185","74.35385","75.18216","76.094392","77.090848","78.168542","79.269511","80.292971","73.90371","74.23836","82.097808","82.09311","81.85928","81.506804","81.148019","80.916066","80.928894","81.140439","81.473815","81.846456","82.180847","82.407929","82.540549","82.661592","82.855129","83.202709","83.776963","84.589677","85.552782","86.575076","87.581155","88.513337","89.33181","89.970975","90.584435","91.023009","91.349896","91.589516","87.69214","87.475817","90.11703","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","46.3711497556988","47.171686377407","47.6539389241318","48.1034661491163","48.501853630028","48.9900081163938","49.8111719082502","50.2163634282032","50.5111372041175","50.8039678332286","50.9299708055245","52.0970369823944","52.717863162306","53.2140725605831","53.6868502932233","54.4866824416278","54.9366977082312","55.786334252416","56.3066795689001","56.6315315173916","56.9610686695602","57.3827804079295","57.7430309521342","58.6213849900082","59.2551339844288","59.4832675928989","60.5259615327346","60.9898895474407","61.4961656664606","61.9476287362412","62.3519408509578","62.6298255726146","62.883563737005","63.402287823964","64.1103785693536","64.808322937501","65.4398904007557","66.0209507313504","66.3683573908758","66.9483113441176","67.4410245299437","67.9950844116089","68.4941217736549","69.178803965875","69.7032461212778","70.2853193627223","70.7789785557595","71.0829723071533","71.3370404416886","71.5386106983158","71.452814587257","72.2435296815463","72.7015652722265","73.1203666573037","73.49110565121","73.8051319630541","73.6631736916046","74.072317542013","74.296658827805","74.740862772575","69.5986808880527","66.1449690302237","73.6507669920077","",
"República Democrática Popular Lao","LAO","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","28.113787","28.608091","31.006358","27.88027","28.329461","28.591955","28.730776","29.506203","29.866027","30.214019","30.640702","31.081809","31.478123","31.972925","35.57957","35.958358","35.287381","35.819604","36.42332","37.373548","39.644931","40.674869","41.775029","42.565766","43.221975","43.961453","44.741496","45.12898","45.502603","45.881974","46.382107","47.355236","47.786941","48.316598","48.333954","48.901342","49.548297","50.135833","50.158928","50.521598","50.973475","51.626235","51.934397","51.848044","52.015498","52.841251","53.146486","54.125649","55.199802","56.696998","57.921484","59.519737","60.741828","61.946781","63.269083","63.809833","64.254109","64.854203","65.255973","65.71816","65.520471","64.680724","66.97987","",
"Líbano","LBN","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","59.771558","60.370999","60.880707","61.368143","61.803521","62.185378","62.524105","62.856655","63.079337","63.304344","63.504742","63.72896","63.877443","64.069378","64.28591","36.413725","8.956533","49.036983","48.164728","47.051663","47.726237","48.447065","22.531678","44.743182","45.510611","46.289291","47.168276","52.661501","53.411282","53.064044","53.771355","72.80768","73.328527","73.803679","74.577194","75.174506","75.442488","75.962554","76.383896","76.877483","77.498994","78.200957","79.006369","79.801095","80.518357","81.127891","78.907072","82.225694","82.60814","83.167769","83.655894","84.077921","84.36234","84.490252","84.676113","84.88741","84.908541","84.605441","85.037198","84.986026","80.599783","74.990799","84.703454","",
"Liberia","LBR","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","27.657931","27.694882","27.758056","27.953954","28.082999","28.411374","28.709613","29.041782","29.362945","29.844893","30.259948","30.698425","31.262579","31.825995","32.408079","32.854104","33.353587","33.778786","34.312497","34.70838","34.96431","35.447153","35.68319","35.981701","36.259428","34.790371","35.907797","35.316666","34.806197","34.162715","16.138675","33.109595","31.929129","31.032083","29.522733","33.140205","33.098361","39.728321","41.059618","42.119118","44.848883","46.718485","47.625793","43.5323","49.750608","50.517951","51.239245","51.907427","52.468748","52.920228","53.12213","52.973488","53.615898","53.796052","52.16281","52.116157","54.183582","54.522279","54.74907","54.951061","54.148974","53.711912","55.704027","",
"Libia","LBY","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","28.776126","30.964946","33.410826","35.643784","38.763816","41.005447","43.392996","45.491841","47.342464","48.960835","50.355553","51.674047","52.954047","54.229766","55.479524","56.71792","57.856442","58.722042","59.592107","60.180929","60.760929","61.318513","62.240264","63.328372","64.456286","65.609005","66.715421","67.534141","68.136551","68.738444","69.285956","69.861811","70.558914","71.151732","71.607648","71.991102","72.211568","72.087149","71.840678","71.529959","71.207394","71.201375","71.254424","71.51237","71.765513","72.037486","72.250268","72.338548","72.341871","72.366994","72.312192","65.483828","71.2676","71.538647","67.732352","68.532926","68.650114","71.300697","72.324537","71.463965","70.273475","69.660623","75.238667","",
"Santa Lucía","LCA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","51.850379","53.808872","55.058939","56.236624","57.320475","58.136942","58.952271","59.843393","60.786195","60.446029","60.13266","59.713721","59.116743","58.954038","59.981318","59.698904","59.117992","59.858663","61.765677","61.942477","63.944216","65.264514","66.208298","68.397574","68.284085","66.779713","66.314259","65.308355","65.796726","66.351347","66.740625","67.321818","67.156167","68.193148","68.5502","68.642108","69.20618","70.202063","70.076782","69.112052","68.27958","68.825195","68.89646","69.995448","70.658411","70.853383","71.514605","71.898042","72.368134","71.933919","72.398658","73.119579","73.025846","72.0521","71.377129","72.09441","70.686698","69.914709","70.265535","68.749968","68.830689","61.695117","70.073221","",
"América Latina y el Caribe","LCN","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","47.0765387372214","47.8244008466186","48.31981416195","48.7917446107711","49.220578152871","49.7596383745431","50.6362612774281","51.0804293561432","51.3716144724445","51.6953792964306","51.8723860103356","52.976251712746","53.5954934051726","54.077602922923","54.6001353580234","55.4222727621218","55.9321860703228","56.7494458228053","57.2497670071388","57.6107045886445","57.9304261084426","58.3728381199535","58.7272899665811","59.6229318656527","60.2261361683753","60.5059677255733","61.5229283240885","61.9437947801812","62.3895440397198","62.7868284733256","63.2205008215147","63.4703129126696","63.694867542438","64.1616853225348","64.8112777631169","65.4989329570614","66.1212932093718","66.7353787420356","67.0258391050513","67.5441699610764","68.0160355776728","68.3574386295927","69.018818813151","69.5728763094514","70.1286446731393","70.6931507719894","71.1265911047545","71.440061829829","71.5868167764487","71.7876823452271","71.7771675789795","72.4756224038168","72.9164893994185","73.3337066997598","73.651494857381","73.9854047810822","73.7624037017537","74.1747519725652","74.4964016439293","74.9098681197825","70.1434640060503","66.8199800697873","73.8211740729649","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","30.6808773940894","31.1940424159952","31.8068043325662","31.9853810887775","32.6780250432165","32.8642388163689","33.590859138723","34.3062524317836","34.7998756532957","35.2850312431747","33.6719491979607","26.1151062435701","35.7626422568054","36.5076465498282","36.6011720596525","37.0679533628105","37.7440049923469","38.2701432691376","38.4668608982509","39.1544619551139","39.745661347309","40.0650285241952","40.2551123567417","39.4607184709086","39.3114263090247","39.6816443827474","40.442757213272","41.614377479862","41.9928698721986","42.3301216687975","42.2829679757268","42.0338823129065","42.8468718873851","43.5292268235853","43.9447909769517","44.6377527133292","44.9034428775076","45.5642433105819","45.5513249815918","46.3405872774055","47.9508439000682","48.7107412873845","49.3714551369436","50.2499969342011","50.9186771770494","51.7223658023304","52.7338114420089","53.5113148197048","53.753724478066","54.8035037926378","55.2555043501591","55.9273238142531","56.8006313383315","57.4065466275713","57.6529129979376","58.1090514638942","58.7533608967897","59.1675218259055","59.8927938795537","60.5345929368603","59.6222681154134","58.0396895881265","61.7325548262585","",
"Países de ingreso bajo","LIC","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","29.3687781309117","29.7678794458264","30.2251173673903","30.4108923446874","30.9170505873008","31.1857409788216","31.4269109363038","32.2790034015166","32.8018430986016","33.2558610355189","33.73035624135","33.9702812428009","33.743627611554","34.5003075745685","34.9564554002341","35.4449411472663","36.2051971886433","36.7364645921812","36.7434236406651","37.2996535274265","37.7691775236678","37.9080727392151","37.6591562961557","36.7618249506605","36.3791420861074","37.0990752549097","38.2191890347223","40.2612433738304","40.7959393092174","41.2404549292445","41.0860605739575","41.5229441507962","41.8339632611269","42.7541461923076","42.9302664466568","42.2398796123736","42.1720801278969","42.7870543416446","42.1939505027526","42.9738580006144","45.0337128484028","45.6994588898076","46.1966217348345","47.7883475360551","48.3170662497499","49.011659634239","50.2374414721573","51.202189862929","52.0496638757083","52.758272484973","53.7957350830565","54.0106086333062","54.3621302865068","54.9302767871696","55.012153279545","55.1377809780052","55.8183669299051","56.0660493165044","56.9464278235991","57.8447227633053","57.1106855498797","55.8918650676204","59.2310107716387","",
"Liechtenstein","LIE","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","69.018902","69.377511","69.377719","69.52899","69.74915","69.798754","70.096378","70.290681","70.494809","70.69071","71.149491","71.685696","72.499943","73.35297","74.446694","75.409964","76.400859","77.194863","77.312226","77.356863","77.367148","77.136869","76.910629","77.735018","78.347588","79.077874","80.024023","81.032287","81.582721","82.254356","82.876751","83.35736","83.433767","83.087087","82.491898","81.849988","81.107662","80.867494","81.291959","82.18815","83.255368","84.614936","85.790324","86.705832","87.421544","87.99395","88.471011","88.831953","89.11499","89.348849","89.605718","89.825118","90.069074","90.373227","90.637631","90.899439","91.057403","91.246005","91.382079","91.548412","91.036201","91.019489","91.660611","",
"Sri Lanka","LKA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","54.626658","55.521841","56.235454","56.803783","57.321622","57.917393","58.484343","59.118688","59.663518","60.16182","60.542258","59.874207","60.934062","61.118634","61.294889","61.843373","62.595447","63.369434","64.053321","64.897231","65.492688","65.758899","65.816753","65.296015","64.501641","64.130462","63.735129","63.276689","62.619906","57.83963","62.402456","61.623344","62.901402","64.008894","64.180456","62.243299","62.480353","62.346852","62.582367","63.101129","64.882091","66.741322","67.921552","68.581598","62.716827","69.929219","68.686679","68.87988","66.616335","62.686523","72.546589","73.202104","74.221511","74.927912","75.242073","75.742566","76.106561","76.367432","76.896088","77.527244","78.081552","76.365709","78.843584","",
"Países de ingreso mediano bajo","LMC","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","37.4243131705954","37.8508224826811","38.4429990003259","38.7547740828935","39.290784438347","38.4473690121633","39.0317731456543","39.3001245558319","40.6669565807203","41.2500302911879","41.1801989418217","38.6951663283473","42.2459162495518","42.9282780089553","43.4269493882679","44.4641210458471","45.1874544928237","45.8753605114776","46.4505782182204","47.0947811951","47.8156987815287","48.4113920567413","48.9467346797934","49.5203948735095","50.0347444941986","50.5195599751994","51.0140149410077","51.4897895215788","51.9561199444973","52.3477497732304","52.7356838712847","52.919475745209","53.4452773371742","53.7801618039219","54.2190487113142","54.6381013373025","55.0437366731239","55.4600461797854","55.9593774681055","56.4987914556937","57.065282743478","57.5809838739132","58.1436797406634","58.7319446451588","59.1679828690304","59.6248855836287","60.2059354749008","60.7223740912234","61.080778915703","61.6600990414732","62.1664548782175","62.7756440804831","63.2892978802025","63.7705030458288","64.2664407833629","64.7635086280264","65.2835780454421","65.7782910815791","66.2565549146106","66.6907211313083","65.1883558325768","61.262463651021","67.7736396274354","",
"Ingreso mediano y bajo","LMY","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","31.7003438461116","34.3448493150395","38.783719724358","39.5212606495716","40.2543920285197","39.6806869263727","40.9935863119691","41.8783429524844","43.0104690608869","43.8541960529587","44.4685653629486","44.2985737257818","46.3284774462709","47.2583163180731","47.9254210174466","48.8642840805752","49.4909179673033","50.5623651416586","51.249544922841","52.0320583529987","52.6811692078287","53.2393446455322","53.8675060341384","54.5434856725333","55.23818122337","55.870821550756","56.5374398667867","57.1715426762493","57.6084059190174","58.165169611264","58.4648916391344","58.8712936939424","59.3252563137606","59.7260472197857","60.0828640630135","60.4986206361939","60.9595649690029","61.465328596917","61.8661280914221","62.3202776859175","62.9104033596296","63.402020944247","63.8886495357898","64.405092581376","64.7266123822135","65.3019943110826","65.807883122628","66.3228283669925","66.6045869707574","67.1694134672277","67.6669613815247","68.0258590928814","68.455084393086","68.8535003209181","69.2157884504099","69.5602897350219","69.8648803850497","70.1026914131852","70.6215926045874","71.0194600059275","69.3204494377787","66.9010365576096","71.4082344330457","",
"Lesotho","LSO","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","35.619748","35.683683","35.658046","35.583198","35.491394","35.430394","34.925218","35.095691","35.541007","36.173926","36.843875","37.199228","37.866415","38.11182","38.586662","39.128579","39.314143","39.780572","40.350958","41.055126","41.887694","43.187874","44.272747","44.769572","45.331992","45.220823","44.706082","44.728714","44.412426","44.217915","43.746279","43.151635","42.203717","41.176443","39.620864","38.214778","36.023017","33.665971","30.368822","27.620926","24.813898","21.595272","19.541754","17.661184","15.773819","14.869197","14.751393","14.235917","15.081433","15.954","17.364287","18.391682","20.660583","23.13654","25.333777","27.507884","29.97954","32.074398","33.718194","35.013935","34.330663","30.719976","37.834273","",
"avanzada del dividendo demográfico","LTE","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","29.6717108955943","34.2103798416937","42.1012107949515","43.0653998704936","44.1133306273735","44.7111134422475","45.5902811344132","46.4468921545318","47.1591792575412","48.0917022934996","49.187635905542","50.5046599129606","51.4171843581578","52.7189464156005","53.4168907617383","54.5305477541321","55.0495053637793","56.3240554706636","57.1174691721728","57.7995608434986","58.5303860413327","59.3359384230298","60.1683660178232","60.9224083963742","61.5108096117655","62.3004662872227","63.4121307544347","63.9666054368445","64.3979624953729","64.7626913192792","65.050745633048","65.5594061182768","65.8160562436173","65.6656366133074","65.7698582706119","66.3101447888958","67.2825804487324","68.1548173119602","68.7905092948667","69.0322054704055","69.351123806624","69.8671610962558","70.2985340014706","70.9463214374029","71.4540695348709","72.0373213828435","72.7648363889053","73.5109611458083","73.700806499353","74.4176547378585","74.9333931465121","75.4185115171458","75.9188414902796","76.4027776768317","76.7893030930658","77.2199880557582","77.5358803569795","77.6678382773613","78.3205879366368","78.6585332615251","77.9653096334685","77.2672263127753","78.6832532140424","",
"Lituania","LTU","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","66.045219","65.920292","64.244313","65.557867","68.244338","67.587549","67.460162","67.19657","66.616654","65.667021","64.758933","65.457749","64.501907","64.882482","63.721667","63.009167","62.478966","62.174083","61.666587","60.751144","60.514896","60.051764","60.671071","60.216304","59.072392","60.504866","64.736048","64.181447","63.665264","62.023276","60.651297","57.774488","57.103802","52.496559","50.62584","51.885638","55.434321","58.016246","59.163452","59.875758","60.581478","58.477084","59.013679","59.44343","58.600789","55.636404","54.33786","53.213518","56.508304","60.107563","60.665806","61.96483","62.845638","63.299154","65.086821","65.323475","65.604205","69.266384","70.041824","70.77585","67.891255","67.189262","67.582078","",
"Luxemburgo","LUX","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","65.890575","65.62522","63.471519","63.941538","61.582129","63.040784","63.774032","64.360202","64.66408","63.517179","64.220942","64.197839","66.158447","64.507315","65.716178","64.933828","65.945582","67.665522","67.167328","69.783736","71.936683","69.718301","66.85978","72.203338","70.064931","72.687139","72.551657","72.428819","74.562493","74.139739","76.296165","75.429442","75.954814","76.745455","78.382418","76.485277","76.753474","79.618537","78.068236","80.600961","80.15092","80.747543","80.219281","81.261678","81.939646","82.766658","82.398507","84.097516","85.842684","85.315424","85.611142","85.90059","86.13121","86.427045","86.899826","88.11367","87.662473","88.593449","88.082656","87.68745","88.113975","88.640333","88.452805","",
"Letonia","LVA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","64.951624","64.947717","63.916731","64.960771","67.181008","65.551643","65.612426","65.048629","62.840507","61.71054","63.06015","62.601768","61.502605","60.964795","60.059748","58.447733","58.366364","58.293324","57.463497","56.383419","56.307017","55.726965","57.784878","56.625484","56.79868","58.344409","62.440901","62.350326","61.614007","58.825552","56.053698","54.804578","52.43517","46.089622","41.017962","44.000976","51.809514","54.329611","52.76582","54.56782","55.389869","54.708516","54.986987","57.062705","57.50166","55.390199","54.703224","55.676233","59.083409","61.692414","62.491641","64.501122","64.777597","65.382579","65.431475","66.608593","67.14756","67.17806","67.575011","69.723369","69.456875","63.554225","67.980846","",
"Región Administrativa Especial de Macao, China","MAC","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","59.088405","59.97375","60.878835","62.286936","63.150598","63.28067","64.339527","65.765237","67.140598","67.139036","68.522986","68.845227","69.952907","70.933487","71.631134","71.298926","73.290759","72.240624","73.536927","74.282617","75.125284","75.833722","77.305358","77.311557","77.275424","78.185989","78.744204","78.763655","79.580561","81.159967","81.937951","81.751032","82.646692","83.438669","82.920092","83.725963","82.700542","84.457889","85.041527","85.715844","86.216116","86.882628","87.380448","87.677877","87.904303","88.319396","88.526389","88.731565","89.033379","89.289792","89.385072","89.881254","90.082143","90.196888","90.352926","90.423336","90.286839","90.42392","90.624064","90.474292","90.92802","91.638701","90.57325","",
"Isla de San Martín (parte francesa)","MAF","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","62.698919","63.077345","63.498194","63.896588","64.196668","64.417959","64.831248","65.298253","65.826538","66.497155","67.22089","67.761445","68.188566","68.532502","68.770168","68.938978","69.138438","69.344951","69.569203","69.771613","69.967896","70.13329","70.319306","70.484434","70.777973","71.175715","71.739079","72.469087","73.304243","74.209611","75.161022","76.039737","76.655537","77.160316","77.605769","77.980809","78.293896","78.716251","79.139575","79.552555","79.956342","80.352027","80.739746","81.119611","81.491453","81.852703","82.20098","82.478044","82.749608","83.092156","83.506418","83.906257","84.403976","84.725127","84.947217","85.0061","85.001685","83.761455","85.128089","85.231389","85.383321","85.597546","85.719764","",
"Marruecos","MAR","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","28.415236","31.023401","31.839713","32.569352","33.35194","34.131576","34.889988","35.693372","36.433985","37.136712","37.822938","38.429466","39.259814","39.998125","40.782936","41.658941","42.653161","43.69925","44.775698","45.906382","47.030231","48.120616","49.340675","50.54384","51.668842","52.80019","53.92864","54.961948","55.899518","56.79645","57.733862","58.586936","59.36303","60.081702","60.84246","61.469567","62.30465","62.958116","63.584325","64.164577","64.791137","65.525666","66.230764","66.929433","67.541767","68.290028","68.932358","69.820579","70.670425","71.472929","72.207416","72.896362","73.527322","74.363494","75.152503","75.866693","76.491292","77.036003","77.509423","77.921902","75.146279","75.554229","79.431026","",
"Mónaco","MCO","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","71.055714","71.570329","72.08699","72.430169","72.926488","73.159378","73.160428","72.968671","73.032697","73.298693","73.615127","73.746013","73.813634","73.838714","73.805499","73.698823","74.020158","74.92261","76.185313","76.834755","76.987663","76.880118","77.358953","78.076923","79.401757","81.364752","83.352955","84.69518","84.527558","84.137452","83.907393","84.318998","84.723808","85.135504","85.577188","85.975362","86.368838","86.766046","87.232829","87.657562","88.085443","88.454691","89.007551","89.64975","90.427574","90.893222","90.905181","90.699843","90.772811","91.540352","92.297854","92.802666","92.67697","92.52898","92.509149","92.833762","93.265536","93.58907","93.879819","94.011674","94.176469","93.546875","93.901952","",
"República de Moldova","MDA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","47.70226","48.192625","48.658416","49.104081","49.56769","49.993365","50.351629","50.607014","50.789265","51.014159","51.322229","51.724494","52.157239","52.561298","53.039346","53.527951","54.019214","54.48818","54.913327","55.168515","55.352125","55.295092","55.235956","55.293372","55.820984","56.895553","58.17476","59.383463","59.841682","59.556045","58.798842","57.66982","55.194763","55.095384","54.110459","53.596545","53.539896","54.033664","54.821132","55.48239","55.817945","55.961908","55.858111","55.730002","55.660468","55.793504","56.109446","56.518818","57.127755","57.860744","58.68742","59.115294","59.285408","58.988894","58.781922","58.342249","58.391258","58.750507","58.440774","58.283538","58.858997","57.366606","62.044377","",
"Madagascar","MDG","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","30.671573","31.338573","31.947981","32.556038","33.181348","33.789512","34.421048","35.196264","35.758751","36.440053","37.339429","37.776373","38.497498","39.105043","39.634186","40.147532","40.508459","40.778649","40.98472","41.05025","41.07298","40.665003","41.027633","41.402618","41.641105","41.871648","42.074949","42.450338","42.594134","43.141776","43.537745","44.085951","44.570357","45.791365","46.514043","47.309914","48.291125","49.423849","50.547791","51.611016","52.634026","53.719746","54.416461","55.055127","55.676664","56.324235","56.968227","57.508611","58.040368","58.4795","58.845484","59.181778","59.330603","59.551835","59.658088","59.884298","60.010783","60.01442","60.138628","60.114493","57.769812","57.29035","58.754317","",
"Maldivas","MDV","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","30.812244","31.167854","31.582787","32.086168","32.661101","33.337062","34.054347","34.856287","35.692226","36.608869","37.609777","38.703198","39.781702","40.917224","42.120675","43.447943","44.795987","46.143221","43.024204","48.790347","50.067524","51.302343","52.518051","53.727367","54.940991","56.16626","57.387349","58.610221","59.909836","61.211718","62.491145","63.69208","64.882159","66.148945","67.339892","68.543761","69.746706","71.062264","72.411594","73.710599","74.839737","75.87039","77.317848","79.172067","79.376327","82.402737","83.058958","83.660041","83.885045","84.383948","84.929382","85.529896","86.243786","86.840574","87.658036","88.630304","89.30735","89.71122","89.665063","89.709442","88.495149","87.616107","91.11409","",
"Oriente Medio y Norte de África","MEA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","34.9635520902977","35.8080098370834","36.1004147682705","38.0058327822667","38.8386709827316","39.5292111937905","40.2032960468867","40.7555246271526","41.4193117416058","42.2215701739784","43.0526174561351","44.0721103250309","44.7771086201235","45.1245778130222","46.1976194940939","46.6590428810587","47.6133530710256","49.2925708540377","49.7254560828982","51.3065044630563","50.8316789957183","49.4871773317972","49.8421792781474","52.1695291111844","54.5148042548601","55.5772714446343","56.2114823962337","57.571900210027","58.1043577382324","60.494370816456","60.547749916921","62.3492791850201","63.5250011753365","63.9563031705014","64.2244627365497","64.8850072601803","65.6218772773059","66.2672512585425","66.9839076447646","67.7905863919999","68.4885552685358","69.2202517628721","69.9909552579907","69.9362240899091","70.7916506738769","71.2889696874929","71.5321779245833","72.169547731522","73.06307715905","73.7900707160214","74.2574032188101","74.4336410540628","74.297129464645","74.8322134380278","75.5230363682669","75.7452508278084","76.1218027384889","76.827250861355","77.3230054040398","77.9335665868805","75.2444026804261","74.9171228327583","78.1411474874997","",
"México","MEX","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","43.661536","45.313579","45.956417","46.071284","45.990072","47.140731","48.342762","48.726923","48.970286","49.192593","50.457651","51.403506","52.379038","52.396381","53.084365","53.934724","54.798745","55.251589","55.509338","55.76714","56.040874","56.461257","57.296309","58.22097","59.117758","60.128382","61.270232","62.172867","62.859977","63.306257","64.008582","64.472081","64.911408","65.412567","66.180063","67.141021","68.044717","68.758801","69.29796","70.05455","70.815388","71.540083","71.948727","72.341915","72.525709","72.813873","72.925505","72.829116","72.344201","71.997667","71.963661","72.264128","72.579309","72.930308","73.183627","73.034924","72.5675","71.878594","71.519074","71.684605","61.014111","60.157807","70.306194","",
